date,AFKS,AFLT,AKRN,ALRS,AMEZ,APTK,BANE,BANEP,BLNG,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,GMKN,HYDR,IRAO,IRKT,ISKJ,KMAZ,KUBE,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MSRS,MSTT,MTLR,MTLRP,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PLZL,PMSBP,RASP,RBCM,ROSN,ROST,RTKM,RTKMP,RUGR,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKN
2012-02-28,27.551,50.75,1367.0,31.685,8.849,44.86,1780.0,1334.3,11.217,86.53,432.9,3199.0,16.1,1.1093,0.3404,10.724,191.37,550.0,5715.0,1.1779,0.03512,7.208,13.808,46.15,75.66,1831.0,5174.2,1739.6,10.979,24.876,641.6,14.6,3569.1,0.7164,66.37,0.1781,0.15512,0.22737,0.103,0.07625,0.09165,1.8549,1.55,196.0,324.0,234.5,223.05,248.0,27.0,18.249,70.77,2.8101,396.98,0.8381,,81.4,1309.8,65.97,115.99,20.5,224.6,167.7,144.85,86.9,44.0,98.64,74.67,10.85,155.41,29.899,19.784,0.3789,417.0,187.54,101.55,0.01071,0.00309,0.00164
2012-02-29,28.12,50.6,1365.0,32.109,9.048,45.29,1822.5,1347.0,11.364,87.8,448.1,3207.0,16.151,1.1051,0.3469,10.8,194.09,536.8,5779.0,1.1871,0.0357,7.154,13.376,46.17,75.97,1875.1,5148.0,1720.0,10.94,24.897,650.1,14.67,3650.0,0.71,67.8,0.179,0.15401,0.22235,0.10363,0.07696,0.09355,1.844,1.5521,198.58,330.0,235.49,223.97,252.0,27.5,18.36,70.18,2.765,399.14,0.8428,,81.0,1318.7,64.0,114.2,21.6,225.99,159.5,147.0,86.8,53.89,100.19,75.95,10.75,156.95,30.35,19.991,0.38,424.7,194.45,103.33,0.01063,0.00307,0.00163
2012-03-01,27.96,50.29,1369.9,32.86,8.745,44.82,1825.0,1344.9,11.46,86.37,448.5,3199.0,15.967,1.0918,0.357,10.8,194.01,530.9,5754.0,1.195,0.0354,7.2,13.118,45.01,75.9,1870.5,5147.0,1720.0,10.888,24.8,659.0,14.746,3560.0,0.708,66.07,0.18099,0.15551,0.22477,0.10439,0.07632,0.0937,1.8281,1.53,197.55,327.7,234.72,225.02,248.5,27.65,18.201,71.68,2.78,397.0,0.8412,,80.8,1297.7,64.0,113.0,21.799,222.3,156.5,146.87,86.25,47.02,100.25,75.58,10.9,156.89,30.499,20.0,0.3722,421.8,194.4,102.44,0.01069,0.00303,0.00163
2012-03-02,27.9,50.3,1348.9,32.5,8.788,44.77,1877.9,1359.5,11.5,86.58,445.5,3212.0,15.964,1.1348,0.3588,10.8,195.85,541.0,5880.0,1.1961,0.03505,7.253,13.5,45.25,73.99,1892.0,5151.0,1728.0,10.894,24.596,652.9,14.69,3566.1,0.6966,67.91,0.17652,0.15199,0.2299,0.1035,0.07597,0.09557,1.8273,1.55,198.19,328.1,238.43,226.32,247.5,27.11,18.475,71.1,2.7001,403.92,0.8339,,79.92,1300.1,64.0,114.09,21.7,224.98,157.0,147.7,87.37,49.49,101.6,77.09,10.9,156.45,30.58,20.015,0.37,418.0,194.7,102.04,0.01056,0.0031,0.00164
2012-03-05,28.0,50.68,1343.1,32.4,8.627,44.91,1899.9,1360.0,11.644,87.2,445.1,3180.0,15.8,1.17,0.3563,10.79,199.82,542.8,5932.0,1.2092,0.0352,7.356,13.491,45.36,74.99,1909.0,5152.0,1720.0,10.9,24.127,666.7,14.679,3548.2,0.715,67.88,0.1802,0.1552,0.23,0.10555,0.07855,0.096,1.8481,1.58,202.0,326.0,238.9,228.0,247.44,27.35,18.2,71.4,2.7325,412.5,0.832,,79.9,1297.3,62.0,114.35,21.6,227.7,157.3,148.57,87.68,48.0,102.3,77.59,11.0,156.99,31.1,20.066,0.3694,419.0,195.63,102.57,0.0106,0.00306,0.00164
2012-03-06,26.8,49.01,1296.0,31.2,8.27,43.29,1835.0,1323.0,11.209,84.0,422.1,2929.0,15.12,1.1348,0.343,10.58,193.0,547.0,5661.0,1.1774,0.03388,6.969,13.071,42.85,71.68,1843.9,5030.0,1669.9,10.7,23.2,639.7,13.894,3415.0,0.7052,64.5,0.18,0.148,0.23,0.10303,0.07573,0.09219,1.7873,1.5506,195.01,294.0,225.0,224.46,238.0,26.6,18.25,67.74,2.7,400.0,0.795,,76.1,1240.2,60.91,111.05,21.501,219.76,150.0,145.01,85.24,49.18,97.37,73.81,11.205,156.59,29.6,19.764,0.3649,401.0,186.63,100.8,0.01015,0.00294,0.00159
2012-03-07,27.863,49.24,1292.0,31.526,8.652,44.21,1839.8,1335.1,11.456,84.6,421.3,3046.0,15.35,1.1185,0.35185,10.673,194.0,570.0,5666.0,1.1713,0.03391,7.073,13.14,43.6,71.99,1850.0,5009.3,1692.4,10.919,23.5,642.5,13.898,3466.0,0.732,65.3,0.185,0.14903,0.225,0.1087,0.0767,0.094,1.7961,1.571,195.9,295.8,225.02,225.86,245.51,26.6,18.449,68.04,2.6779,407.9,0.8262,,76.96,1235.0,62.5,112.46,24.034,222.0,155.5,143.4,85.0,51.46,97.68,74.53,11.248,159.0,29.55,19.9,0.3614,405.1,188.66,101.32,0.01028,0.00295,0.00159
2012-03-11,28.062,50.23,1318.8,31.715,8.74,44.99,1830.0,1375.9,11.661,86.27,432.4,3025.0,15.46,1.16,0.36247,10.754,197.53,567.0,5795.0,1.1884,0.03448,7.229,13.18,44.67,72.33,1883.1,5014.3,1705.0,10.899,23.69,644.7,14.315,3660.0,0.732,66.64,0.18756,0.15036,0.23001,0.11279,0.07813,0.09527,1.8148,1.5541,198.76,305.9,231.0,227.01,245.99,27.06,18.441,70.14,2.694,418.0,0.8303,,78.78,1249.0,60.83,113.6,24.384,224.3,160.9,144.14,85.7,,99.57,76.13,11.328,162.1,30.953,20.21,0.3614,410.4,194.71,102.53,0.01048,0.00303,0.00163
2012-03-12,27.575,49.41,1321.9,31.531,8.69,44.5,1870.0,1409.0,11.535,83.84,428.8,2993.0,15.699,1.1497,0.3589,10.799,197.39,585.0,5740.0,1.182,0.03383,7.236,13.165,44.0,71.98,1895.9,5040.0,1719.0,10.85,23.58,651.7,14.019,3740.0,0.7529,67.48,0.19499,0.14922,0.231,0.11598,0.078,0.09677,1.7916,1.56,199.46,308.0,227.0,226.9,247.14,27.0,18.494,69.04,2.66,414.13,0.8159,,76.5,1304.6,62.0,111.69,24.1,221.8,161.5,145.5,85.97,49.08,99.09,77.08,11.664,158.12,31.181,20.35,0.3755,415.0,195.35,102.49,0.01035,0.00305,0.00161
2012-03-13,28.54,49.97,1314.0,31.815,8.499,44.37,1861.0,1414.8,11.49,82.52,428.6,3025.0,15.62,1.148,0.35801,11.01,197.25,583.1,5784.0,1.181,0.03364,7.199,12.993,43.94,72.0,1915.4,5011.0,1707.6,10.998,23.868,668.0,14.0,3760.0,0.76,67.55,0.19749,0.15299,0.23401,0.11772,0.07749,0.09865,1.8099,1.552,200.0,300.7,226.0,229.5,251.49,27.79,18.648,68.91,2.74,415.0,0.851,,75.92,1292.5,60.42,112.11,23.589,222.14,169.1,145.58,85.0,50.0,100.53,79.22,12.15,157.6,31.8,21.036,0.38,425.1,199.38,102.7,0.01038,0.00304,0.00155
2012-03-14,29.751,49.68,1255.0,32.0,8.446,44.49,1851.2,1413.1,11.355,80.5,435.0,3052.0,15.58,1.1303,0.35596,11.251,198.53,594.9,5908.0,1.1785,0.0334,7.308,12.795,45.7,71.18,1921.8,4979.9,1683.1,10.996,23.971,717.0,14.416,3825.1,0.794,67.0,0.203,0.15541,0.235,0.12298,0.07619,0.099,1.8288,1.5899,204.01,302.4,227.0,230.59,263.5,27.899,18.4,69.23,2.8,416.71,0.8425,,77.42,1281.7,59.99,113.37,23.52,223.08,174.3,148.54,84.98,,103.32,83.24,12.059,156.31,32.895,21.45,0.3721,459.0,200.99,103.57,0.01043,0.003,0.00158
2012-03-15,29.6,49.47,1270.0,32.05,8.2,44.09,1822.1,1397.0,11.268,79.9,433.0,3005.0,15.458,1.1214,0.3565,12.169,199.2,589.9,5875.0,1.1583,0.0347,7.289,12.919,45.78,71.53,1924.9,4900.0,1679.9,10.981,24.125,709.0,14.361,3804.9,0.8028,68.12,0.20296,0.14901,0.2311,0.12497,0.077,0.09887,1.87,1.571,212.0,314.5,230.0,233.5,263.5,27.476,18.47,68.96,2.83,419.5,0.8387,,75.95,1279.0,60.5,118.28,23.234,223.85,171.6,150.02,85.0,49.99,100.65,80.99,11.745,155.71,33.34,21.26,0.3698,477.0,199.5,104.5,0.01045,0.00305,0.00157
2012-03-16,29.5,49.5,1277.0,32.0,8.087,44.32,1760.0,1370.0,11.15,79.5,425.0,3050.0,15.445,1.1285,0.34275,11.93,197.01,584.4,5808.0,1.1464,0.03352,7.32,12.769,45.82,71.92,1898.2,4924.7,1670.0,10.886,24.38,710.0,14.19,3829.0,0.7965,67.96,0.2038,0.1512,0.23261,0.1219,0.07636,0.0984,1.9,1.5737,210.0,317.0,234.87,237.91,256.0,27.7,18.542,68.01,2.7251,416.0,0.8397,,74.9,1282.5,59.4,116.98,22.5,219.31,172.5,151.97,84.96,49.98,100.18,82.62,11.927,151.19,32.699,21.926,0.3735,476.0,203.0,104.65,0.01042,0.00309,0.00158
2012-03-19,28.71,48.35,1272.0,32.05,8.1,43.62,1759.6,1362.5,11.193,79.49,418.3,3024.0,15.399,1.1208,0.33955,11.94,190.77,581.0,5755.0,1.1182,0.0325,7.335,12.819,48.8,70.55,1862.1,4803.1,1640.0,10.877,24.381,712.4,13.96,3745.6,0.792,67.78,0.196,0.15,0.2305,0.12127,0.07644,0.1,1.887,1.57,211.7,316.7,232.3,236.3,257.29,27.897,18.532,67.01,2.826,407.99,0.827,,76.18,1253.0,58.04,116.8,22.645,213.7,170.0,149.09,84.99,,99.67,80.92,11.209,157.41,31.402,21.498,0.3718,493.3,197.5,103.2,0.01024,0.00303,0.00157
2012-03-20,28.491,47.4,1258.9,31.93,7.9,42.78,1730.0,1352.0,11.0,80.87,417.6,2951.0,15.419,1.11,0.326,11.898,186.0,579.0,5523.0,1.1309,0.03165,7.245,12.669,47.0,69.85,1848.9,4817.0,1636.6,10.799,24.496,709.0,13.545,3660.2,0.77,66.31,0.195,0.14667,0.231,0.11998,0.07526,0.09936,1.8991,1.555,209.2,305.0,227.5,232.0,255.35,27.578,18.529,66.03,2.835,396.7,0.797,,74.89,1247.0,59.0,115.75,22.64,210.8,172.8,149.25,84.63,49.28,98.49,78.96,11.5,156.46,30.243,20.81,0.3646,499.9,192.98,101.5,0.01006,0.00303,0.00157
2012-03-21,28.6,46.9,1258.7,31.6,7.866,43.14,1720.0,1353.0,10.966,79.27,414.4,2980.0,15.245,1.1075,0.325,11.8,185.26,574.9,5360.0,1.132,0.03125,7.26,12.659,46.21,68.99,1842.2,4785.0,1630.0,10.78,24.0,710.0,13.759,3613.4,0.7417,65.77,0.196,0.1379,0.225,0.1196,0.07544,0.0992,1.8675,1.58,210.0,302.0,226.9,230.2,256.0,27.14,18.351,65.57,2.9,400.06,0.7918,,74.99,1238.8,60.5,115.05,22.65,209.5,173.5,149.53,84.83,48.5,98.2,78.71,10.9,155.0,30.099,21.102,0.362,502.0,191.18,101.25,0.00999,0.00298,0.00155
2012-03-22,27.6,46.89,1227.8,31.935,7.75,42.07,1719.0,1320.0,10.915,76.3,409.5,2909.0,15.196,1.1106,0.31853,11.283,181.46,555.0,5384.0,1.11,0.03066,7.292,12.475,46.5,68.54,1820.1,4725.0,1623.1,10.499,23.479,705.0,13.561,3589.7,0.745,64.0,0.18512,0.12672,0.22444,0.119,0.07399,0.0955,1.8361,1.58,207.59,287.2,220.0,229.99,252.4,27.25,18.198,63.76,2.8982,394.0,0.7792,,74.91,1211.6,61.0,112.95,22.189,209.25,167.3,147.2,84.81,49.99,96.0,76.41,10.403,152.19,29.62,20.8,0.3648,464.7,191.28,100.03,0.00985,0.00291,0.00153
2012-03-23,27.261,47.96,1230.4,31.85,7.793,42.07,1720.0,1317.6,10.85,77.85,411.5,2842.0,14.988,1.15,0.3185,11.49,182.28,555.0,5362.0,1.1115,0.03143,7.241,12.474,46.75,68.35,1834.7,4700.0,1613.5,10.656,23.483,703.8,13.795,3607.7,0.7697,64.52,0.18401,0.13147,0.226,0.11997,0.07388,0.09675,1.8607,1.6,207.0,289.4,217.0,231.1,255.0,27.132,18.4,63.51,2.88,399.98,0.7949,,75.65,1214.9,60.01,112.72,22.6,210.55,177.0,148.44,84.84,52.0,97.6,76.41,11.095,151.8,29.8,20.88,0.368,467.0,193.9,101.48,0.00993,0.00296,0.00153
2012-03-26,27.67,48.19,1263.4,31.79,7.82,42.27,1725.0,1317.0,11.128,76.98,413.5,2800.0,15.199,1.1338,0.3319,11.501,184.76,554.9,5366.0,1.1205,0.0315,7.364,12.572,47.8,68.89,1850.0,4695.4,1609.9,10.695,23.478,718.9,14.021,3630.0,0.8079,64.9,0.1909,0.13622,0.23226,0.1222,0.07449,0.09618,1.872,1.6011,210.0,285.7,216.15,233.0,257.0,27.27,18.574,63.8,2.9004,403.0,0.8015,922.0,76.5,1229.9,58.55,116.5,22.749,212.5,185.9,147.99,86.0,50.01,99.98,79.76,10.848,154.31,31.0,21.66,0.384,490.0,198.82,102.29,0.01034,0.00299,0.00157
2012-03-27,27.16,48.25,1252.2,31.579,7.711,42.04,1720.0,1295.0,11.02,78.79,406.9,2835.0,15.298,1.123,0.3278,11.2,182.75,548.2,5423.0,1.1172,0.0317,7.334,12.86,47.42,69.39,1846.5,4699.8,1595.4,10.688,23.45,719.0,13.973,3640.0,0.8285,63.98,0.18975,0.14104,0.2315,0.122,0.0727,0.09672,1.8557,1.61,210.96,289.9,217.5,231.49,253.0,27.39,18.55,63.65,2.92,401.36,0.7925,954.0,76.22,1226.0,61.65,116.39,22.65,210.85,187.8,147.2,89.0,49.01,97.79,79.26,10.893,155.91,30.856,21.619,0.37,478.5,198.3,101.95,0.01029,0.00298,0.00157
2012-03-28,26.9,47.32,1226.3,31.439,7.63,41.0,1695.0,1273.0,10.9,78.49,396.4,2730.0,15.363,1.0754,0.31699,11.453,180.0,545.1,5391.0,1.102,0.03119,7.268,12.869,46.74,67.96,1803.0,4699.8,1600.0,10.535,23.36,704.5,13.669,3640.0,0.8219,61.21,0.19,0.13675,0.2265,0.1199,0.06898,0.095,1.8468,1.6,209.0,276.5,211.11,230.01,248.0,27.25,18.2,61.93,2.95,388.0,0.7683,946.1,74.93,1202.0,62.0,114.38,21.997,206.53,178.0,145.86,87.57,49.34,95.91,77.92,11.23,154.1,29.36,20.55,0.3812,460.5,193.3,101.53,0.01023,0.00285,0.00154
2012-03-29,26.199,46.42,1206.0,31.07,7.6,39.37,1655.0,1258.9,10.599,76.49,391.5,2651.0,14.995,1.0689,0.30951,11.201,177.05,531.3,5352.0,1.066,0.03025,7.35,12.997,45.96,66.75,1778.6,4659.8,1640.0,10.528,23.25,708.5,13.302,3591.0,0.813,60.54,0.1898,0.12704,0.2285,0.1151,0.06762,0.0954,1.8095,1.61,209.68,261.0,204.9,225.41,241.0,27.3,18.304,61.16,2.9395,379.82,0.7399,946.9,74.09,1171.2,58.56,109.59,21.699,204.4,170.0,143.08,87.6,49.0,93.55,76.36,11.0,151.0,28.432,20.6,0.3787,465.0,191.94,100.99,0.01,0.00276,0.00153
2012-03-30,25.777,47.58,1239.9,31.095,7.698,39.77,1700.0,1280.0,10.842,78.88,392.8,2678.0,14.903,1.1305,0.3131,11.603,181.3,549.0,5400.0,1.0861,0.03081,7.63,13.455,46.53,71.0,1781.4,4660.2,1644.9,10.489,23.492,711.9,13.4,3647.0,0.8188,61.0,0.19005,0.13359,0.234,0.118,0.06681,0.09598,1.8401,1.62,210.0,269.9,205.0,229.04,250.0,27.791,18.258,61.78,2.9893,392.0,0.74,959.8,74.71,1197.9,59.21,108.65,21.89,210.19,202.0,143.73,88.67,49.5,94.86,77.8,11.397,155.78,28.8,20.8,0.3703,466.9,196.33,101.4,0.01011,0.00279,0.00155
2012-04-02,25.86,47.74,1260.0,30.876,7.727,41.14,1700.0,1251.3,10.745,77.39,404.2,2673.0,14.499,1.1404,0.31301,11.514,181.89,548.0,5390.0,1.0838,0.03068,7.507,13.607,46.6,69.24,1775.0,4605.3,1639.2,10.43,23.201,714.0,13.494,3642.1,0.8125,62.0,0.19493,0.134,0.23328,0.11444,0.06638,0.09578,1.8652,1.5989,211.39,268.8,204.25,234.0,251.78,27.501,18.05,61.5,3.0001,395.0,0.7361,975.0,74.39,1204.9,60.32,107.59,21.523,210.65,199.7,144.7,93.51,50.9,95.13,77.86,11.0,155.72,28.902,20.815,0.3801,462.2,197.3,101.43,0.0101,0.00272,0.00155
2012-04-03,26.301,48.0,1284.8,30.821,7.734,41.14,1715.0,1257.0,11.023,77.21,410.9,2749.0,14.317,1.14,0.3153,11.599,185.2,549.0,5500.0,1.0872,0.03073,7.404,13.293,47.01,69.52,1820.4,4605.9,1631.8,10.46,23.625,722.0,13.57,3654.9,0.8154,62.5,0.195,0.13295,0.23006,0.11791,0.06769,0.095,1.8848,1.57,212.0,279.0,208.49,235.66,247.0,27.5,18.299,62.24,3.0327,403.5,0.7481,989.7,75.25,1200.0,59.5,110.48,21.3,211.89,196.9,146.4,96.76,49.99,98.0,78.96,,157.25,29.8,21.05,0.373,467.9,199.95,101.95,0.01029,0.0027,0.00154
2012-04-04,25.859,46.89,1254.7,30.299,7.331,40.04,1724.3,1260.0,10.7,75.35,402.5,2670.0,13.5,1.05,0.30794,11.6,181.23,539.9,5340.0,1.048,0.02977,7.212,13.019,46.52,69.66,1783.2,4660.7,1585.0,10.377,23.743,704.8,13.347,3634.0,0.8121,61.78,0.19319,0.12951,0.227,0.10819,0.06738,0.09481,1.8512,1.566,210.1,267.1,202.8,230.36,241.99,27.3,18.09,60.91,3.025,388.61,0.732,958.0,73.78,1164.0,59.1,107.14,21.089,209.35,195.1,141.52,95.0,,96.17,77.36,10.998,155.11,28.788,20.25,0.3704,465.6,195.66,100.53,0.0102,0.00262,0.00155
2012-04-05,25.599,47.2,1265.0,29.8,7.244,40.22,1691.0,1258.1,10.961,74.25,409.4,2675.0,13.2,1.1096,0.31162,11.549,182.18,539.9,5394.0,1.0502,0.02973,7.201,12.969,47.2,69.37,1801.4,4600.4,1565.0,10.414,23.643,745.0,13.5,3685.0,0.8205,60.94,0.1902,0.12744,0.225,0.10688,0.06636,0.09416,1.8485,1.5225,210.0,271.5,203.0,232.68,248.2,27.46,18.041,61.48,3.08,393.59,0.735,939.7,74.25,1157.0,59.1,108.01,21.297,211.4,194.7,142.35,95.7,48.27,97.42,78.2,11.0,156.13,28.958,20.02,0.377,500.0,194.34,101.25,0.01,0.00263,0.00153
2012-04-06,25.499,46.52,1311.0,29.9,7.214,40.09,1700.0,1259.0,10.8,72.75,398.6,2701.0,13.187,1.0989,0.307,11.385,178.07,528.0,5322.0,1.041,0.02974,7.167,12.768,46.25,69.95,1771.0,4700.0,1535.0,10.315,23.579,720.0,13.39,3590.0,0.8199,61.99,0.19291,0.12781,0.22404,0.10355,0.067,0.0901,1.83,1.54,207.5,264.0,202.3,228.98,248.4,27.8,18.01,60.75,3.0816,387.8,0.7279,924.5,73.62,1155.8,58.02,103.7,21.387,207.8,190.0,140.15,96.0,48.99,95.64,77.32,11.001,153.81,28.219,19.582,0.375,500.5,190.03,100.46,0.00989,0.00258,0.00156
2012-04-09,25.45,46.7,1275.0,29.889,7.169,40.6,1695.0,1279.0,11.105,71.2,400.0,2689.0,14.0,,0.309,11.365,179.87,533.0,5345.0,1.0498,0.02994,7.025,12.806,45.49,97.65,1790.0,4650.3,1568.1,10.665,23.75,710.4,13.596,3589.9,0.82,63.5,0.19442,0.13,0.225,0.10327,0.06799,0.09111,1.8447,1.52,209.29,265.7,203.89,232.87,249.98,29.002,18.3,61.98,3.0501,395.67,0.733,926.7,74.21,1161.9,58.7,101.93,20.858,209.52,193.8,142.49,95.69,,95.92,77.24,11.0,157.86,28.375,19.75,0.3688,495.0,193.98,100.8,0.0103,0.0027,0.00157
2012-04-10,25.288,46.3,1296.0,29.84,7.15,40.28,1685.0,1285.9,10.912,70.39,395.3,2632.0,13.572,1.12,0.309,11.696,176.42,530.0,5281.0,1.052,0.02937,7.105,12.69,45.7,130.76,1785.0,4671.0,1522.6,10.6,23.75,702.5,13.369,3672.0,0.816,62.96,0.19199,0.127,0.22222,0.10118,0.0677,0.09281,1.8328,1.62,210.0,261.3,202.59,232.2,244.68,30.3,19.5,60.61,3.09,381.96,0.7301,939.9,73.3,1152.0,60.99,100.47,20.24,207.92,188.4,141.25,95.84,,95.55,77.81,11.3,153.28,28.35,19.398,0.3633,504.9,188.46,100.1,0.01008,0.00263,0.0016
2012-04-11,25.432,47.5,1312.9,29.95,7.332,40.4,1676.0,1278.5,11.059,71.5,395.1,2624.0,14.86,1.0903,0.312,11.499,176.01,510.1,5262.0,1.048,0.02926,7.073,12.678,44.98,131.93,1814.1,4931.0,1554.7,10.551,23.7,694.9,13.232,3663.0,0.82,62.15,0.19,0.12617,0.22204,0.09908,0.06748,0.09299,1.8231,1.5497,210.0,268.2,202.0,231.0,241.5,31.201,22.25,60.56,3.15,386.85,0.728,927.8,73.2,1174.1,63.0,100.35,21.38,208.65,181.4,141.45,95.84,42.55,96.0,78.57,11.32,155.48,28.9,19.595,0.3608,495.1,185.07,99.6,0.00994,0.00265,0.00161
2012-04-12,25.3,47.95,1378.9,29.851,7.237,41.09,1652.0,1280.0,11.05,71.41,391.5,2648.0,14.134,1.114,0.30815,11.498,175.74,510.0,5239.0,1.054,0.02892,7.144,12.954,45.67,128.5,1812.0,4750.0,1542.4,10.352,24.01,684.5,13.113,3627.8,0.8198,62.52,0.1912,0.12244,0.225,0.1001,0.06747,0.0915,1.84,1.53,212.01,272.0,201.0,230.5,244.2,30.902,21.788,60.74,3.1601,384.77,0.716,935.0,73.11,1182.5,62.99,103.14,22.079,208.7,167.9,139.99,95.68,45.5,95.41,78.0,10.401,155.99,28.806,19.461,0.358,501.0,183.4,99.3,0.00975,0.00267,0.00159
2012-04-13,25.44,49.5,1376.5,30.039,7.197,41.03,1685.0,1280.0,11.0,71.14,392.0,2611.0,13.4,1.1269,0.30647,11.299,177.97,505.3,5235.0,1.0568,0.0294,7.052,13.091,47.9,135.5,1811.0,4839.6,1538.1,10.5,24.119,688.6,13.133,3654.0,0.8189,61.75,0.19151,0.12351,0.2295,0.1057,0.06744,0.09,1.8412,1.5309,213.0,279.0,201.4,237.25,243.47,30.0,20.898,62.5,3.2351,383.5,0.7216,964.9,72.76,1187.0,63.0,103.14,22.058,210.6,162.9,139.0,95.98,,94.18,75.49,10.799,154.19,28.67,19.925,0.3645,518.8,182.54,99.49,0.0097,0.00275,0.00163
2012-04-16,25.3,48.79,1382.3,29.928,6.999,41.01,1700.0,1275.7,10.941,70.5,378.9,2621.0,13.0,1.075,0.30749,10.881,174.31,505.0,5093.0,1.0362,0.02938,7.1,12.928,48.47,140.0,1785.1,4751.3,1547.6,10.746,23.825,682.0,13.033,3630.0,0.817,61.8,0.19444,0.124,0.225,0.10697,0.06699,0.08997,1.8241,1.512,213.67,278.2,202.7,235.5,247.35,30.25,21.4,62.0,3.145,373.5,0.719,975.0,72.26,1177.3,60.0,101.49,21.888,210.72,157.9,137.1,94.09,41.52,92.31,73.46,11.3,156.0,28.019,19.83,0.3655,479.9,182.5,99.18,0.00965,0.0027,0.0016
2012-04-17,25.75,48.72,1403.9,29.679,6.959,39.97,1680.6,1274.7,10.861,70.22,377.8,2721.0,13.248,1.094,0.30098,10.774,170.9,501.9,5070.0,1.0205,0.02884,7.0,13.34,47.57,139.39,1777.7,4775.0,1552.0,10.5,24.086,684.0,12.928,3668.0,0.8089,60.05,0.187,0.124,0.218,0.10398,0.06694,0.08996,1.8084,1.4929,211.2,266.7,200.1,232.8,250.0,30.1,20.82,62.4,3.1606,375.48,0.707,961.0,72.72,1173.9,59.31,100.94,21.498,211.44,154.9,135.09,93.2,41.0,93.23,72.13,10.51,155.35,28.026,19.399,0.3595,488.3,180.0,98.6,0.00954,0.00265,0.00159
2012-04-18,25.7,47.69,1401.5,29.79,6.945,39.9,1685.0,1275.0,10.761,71.0,381.6,2630.0,13.288,,0.29601,10.361,169.39,501.6,5105.0,1.0242,0.02832,7.002,13.403,47.6,138.0,1775.8,4740.0,1540.0,10.362,23.401,681.7,12.65,3660.0,0.82,60.11,0.18997,0.1235,0.225,0.10401,0.06701,0.089,1.7949,1.468,210.4,260.9,199.25,232.7,255.0,29.999,21.496,63.05,3.204,376.0,0.6877,964.9,72.85,1168.4,59.93,101.49,21.349,211.1,157.7,136.25,92.92,39.0,92.9,71.31,10.991,155.49,28.05,19.035,0.3684,488.0,177.71,97.44,0.00945,0.0027,0.00156
2012-04-19,26.0,48.44,1395.6,29.798,7.135,40.23,1682.5,1280.6,10.989,70.99,402.5,2621.0,13.278,1.0802,0.29744,10.2,171.15,523.8,5259.0,1.0548,0.0291,7.16,13.19,47.18,127.99,1799.0,4735.0,1537.0,10.517,23.998,695.0,12.776,3714.0,0.817,60.49,0.194,0.1285,0.23,0.1017,0.06741,0.08995,1.8033,1.445,210.04,263.2,200.39,235.98,255.0,30.408,22.03,64.5,3.19,389.9,0.6925,936.0,73.39,1157.5,60.91,102.98,21.398,215.0,158.3,137.7,93.16,38.51,94.35,72.79,10.9,156.18,28.93,19.399,0.3593,494.0,184.47,97.4,0.0094,0.00268,0.00163
2012-04-20,25.912,48.6,1380.0,29.9,7.0,40.0,1700.0,1302.9,10.861,70.9,406.1,2601.0,13.197,1.0603,0.29397,10.06,170.93,515.0,5335.0,1.085,0.0294,7.045,13.219,48.24,114.48,1812.7,4799.0,1550.0,10.499,23.997,697.0,12.832,3771.2,0.81,61.9,0.19701,0.12998,0.22894,0.101,0.0687,0.08984,1.799,1.4516,209.52,258.1,199.5,233.6,255.0,30.104,22.498,64.52,3.1899,388.41,0.6932,925.0,73.45,1161.0,62.29,103.95,21.436,216.51,154.7,138.7,93.34,38.5,95.0,74.26,,157.7,29.28,20.053,0.3585,494.0,184.88,95.86,0.00928,0.00265,0.00157
2012-04-23,25.38,47.36,1375.5,29.81,6.85,38.7,1690.0,1316.9,10.459,70.38,398.2,2563.0,13.199,1.0499,0.28591,10.3,166.52,516.0,5166.0,1.0426,0.0283,6.998,13.115,48.24,111.98,1776.0,4715.0,1532.7,10.0,23.899,681.0,12.591,3790.2,0.7971,60.0,0.2,0.1269,0.22499,0.09809,0.066,0.08861,1.77,1.4225,211.0,248.1,198.2,228.01,250.0,30.009,22.25,63.18,3.185,377.45,0.6739,910.6,72.2,1139.0,60.49,101.59,21.3,210.07,153.5,136.13,92.01,,92.75,72.33,10.501,154.79,28.522,19.938,0.344,483.5,179.15,94.9,0.0091,0.0026,0.00154
